date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-08-15,,,National Average,226,,,milk and dairy,Cheese,414,KG,actual,Retail,EGP,35.38,1.85
2022-08-15,,,National Average,226,,,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,18.31,0.96
2022-08-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,14.54,0.76
2022-08-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,116.78,6.11
2022-08-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,43.98,2.3
2022-08-15,,,National Average,226,,,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,27.71,1.45
2022-08-15,,,National Average,226,,,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,39.01,2.04
2022-08-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,25.74,1.35
2022-08-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,24.85,1.3
2022-08-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,18.78,0.98
2022-08-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.21,0.22
2022-08-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,6.35,0.33
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,13.38,0.7
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,16.57,0.87
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,12.2,0.64
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,2.27,0.12
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,39.28,2.05
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,35.47,1.86
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,18.31,0.96
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,14.08,0.74
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,14.54,0.76
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,27.71,1.45
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,25.74,1.35
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,24.78,1.3
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,8.24,0.43
2022-08-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,4.99,0.26
2022-09-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,13.93,0.72
2022-09-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,8,0.41
2022-09-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,15.67,0.81
2022-09-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,12.49,0.64
2022-09-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,2.43,0.13
2022-09-15,,,National Average,226,,,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,171.65,8.85
2022-09-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,36.74,1.89
2022-09-15,,,National Average,226,,,milk and dairy,Cheese,414,KG,actual,Retail,EGP,37.03,1.91
2022-09-15,,,National Average,226,,,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,19.42,1
2022-09-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,14.76,0.76
2022-09-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,119.64,6.17
2022-09-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,45.78,2.36
2022-09-15,,,National Average,226,,,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,28.96,1.49
2022-09-15,,,National Average,226,,,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,40.07,2.07
2022-09-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,26.94,1.39
2022-09-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,26.27,1.35
2022-09-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,19.35,1
2022-09-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.49,0.23
2022-09-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,6.6,0.34
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,13.93,0.72
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,15.67,0.81
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,12.49,0.64
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,2.43,0.13
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,39.81,2.05
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,36.74,1.89
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,19.42,1
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,14.52,0.75
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,14.76,0.76
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,28.96,1.49
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,26.94,1.39
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,25.61,1.32
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.1,0.47
2022-09-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,9.29,0.48
2022-10-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,14.11,0.72
2022-10-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,9.15,0.47
2022-10-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,15.74,0.8
2022-10-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,13.21,0.67
2022-10-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,2.69,0.14
2022-10-15,,,National Average,226,,,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,172.37,8.79
2022-10-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,38.93,1.99
2022-10-15,,,National Average,226,,,milk and dairy,Cheese,414,KG,actual,Retail,EGP,38.59,1.97
2022-10-15,,,National Average,226,,,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,20.32,1.04
2022-10-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,15.72,0.8
2022-10-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,121.71,6.21
2022-10-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,47.97,2.45
2022-10-15,,,National Average,226,,,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,30.05,1.53
2022-10-15,,,National Average,226,,,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,41.59,2.12
2022-10-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,27.48,1.4
2022-10-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,27.18,1.39
2022-10-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,19.61,1
2022-10-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,5.33,0.27
2022-10-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,7.06,0.36
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,14.11,0.72
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,15.74,0.8
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,13.21,0.67
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,2.69,0.14
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,40.79,2.08
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,38.93,1.99
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,20.32,1.04
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,14.96,0.76
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,15.72,0.8
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,30.05,1.53
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,27.48,1.4
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,26.45,1.35
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.08,0.46
2022-10-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,7.06,0.36
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,15.04,0.62
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,16.75,0.69
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,14.77,0.6
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,2.81,0.12
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,41.84,1.71
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,44.12,1.81
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,21.06,0.86
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,15.58,0.64
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,17.35,0.71
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,31.37,1.28
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,28.83,1.18
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,29.1,1.19
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,8.61,0.35
2022-11-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,7.15,0.29
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,16.65,0.68
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,17.41,0.71
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,16.84,0.68
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,2.85,0.12
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,42.79,1.74
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,45.17,1.83
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,22.96,0.93
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,16.89,0.69
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,18.55,0.75
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,33.5,1.36
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,33.01,1.34
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,35.82,1.45
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.05,0.37
2022-12-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,7.53,0.31
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,20.34,0.69
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,18.12,0.61
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,18.3,0.62
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,3.02,0.1
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,47.56,1.6
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,60.33,2.03
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,24.75,0.83
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,18.31,0.62
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,19.97,0.67
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,40.9,1.38
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,36.05,1.22
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,40.62,1.37
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.29,0.31
2023-01-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,6.61,0.22
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,19.89,0.65
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,20.9,0.68
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,18.54,0.61
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,3.78,0.12
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,58.97,1.93
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,83.6,2.74
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,27.6,0.9
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,19.38,0.63
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,21.46,0.7
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,44.77,1.47
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,36.32,1.19
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,42.04,1.38
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.55,0.31
2023-02-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,6.95,0.23
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,20.39,0.66
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,23.04,0.75
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,18.83,0.61
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,3.84,0.12
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,61.8,2
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,82.45,2.67
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,28.5,0.92
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,19.89,0.64
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,22.09,0.72
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,45.4,1.47
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,36.5,1.18
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,42.68,1.38
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,9.88,0.32
2023-03-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,8.25,0.27
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,20.78,0.67
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,26.48,0.86
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,19.21,0.62
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,3.73,0.12
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,67.46,2.19
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,80.48,2.61
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,29.02,0.94
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,20.11,0.65
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,22.7,0.74
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,46.42,1.5
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,36.56,1.19
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,43.36,1.41
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,11.25,0.36
2023-04-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,8.28,0.27
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,20.94,0.68
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Rice,52,KG,actual,Retail,EGP,29.33,0.95
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,actual,Retail,EGP,19.43,0.63
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Eggs (medium size),1301,1 piece,actual,Retail,EGP,3.78,0.12
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs",Fish (tilapia),405,KG,actual,Retail,EGP,78.23,2.54
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,actual,Retail,EGP,75.75,2.46
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,actual,Retail,EGP,29.66,0.96
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,milk and dairy,Milk (fresh),758,KG,actual,Retail,EGP,20.9,0.68
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,23.42,0.76
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,oil and fats,Oil (cotton),172,800 G,actual,Retail,EGP,47.1,1.53
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,36.66,1.19
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,44.5,1.44
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Cucumbers (medium sized),1299,KG,actual,Retail,EGP,10.84,0.35
2023-05-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,8.24,0.27
2023-06-15,Cairo,Abdin,Cairo (national average),10254,30.05,31.24,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,20.85,0.68
