Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,30.5,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,32.1,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,30.5,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,33.4,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,37.4,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,35.8,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,32.5,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,32.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,34.5,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,36.8,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081,Number of moderately or severely food insecure people (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,38.5,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20142016,2016,million No,7.6,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20152017,2017,million No,8.7,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20162018,2018,million No,9.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20172019,2019,million No,9.8,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20182020,2020,million No,9.3,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20192021,2021,million No,9.3,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20202022,2022,million No,10.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20212023,2023,million No,10.3,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),6132,Value,20222024,2024,million No,11.2,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,6.8,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,7.8,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,8.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,8.9,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,8.5,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,8.5,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,9.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,9.3,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,10.1,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,8.5,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,9.6,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,10.9,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,10.7,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,10.1,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,10.1,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,11,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,11.3,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,12.3,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,10.6,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,11.3,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,12.7,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,12,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,10.5,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,10.5,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,11.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,12.3,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20222024,2024,million No,12.7,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,9.6,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,10.3,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,11.6,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,11,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,9.6,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,9.6,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,10,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,11.2,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20222024,2024,million No,11.6,E,FAO data
EGY,2014-01-01,2016-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,11.6,E,FAO data
EGY,2015-01-01,2017-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,12.4,E,FAO data
EGY,2016-01-01,2018-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,13.7,E,FAO data
EGY,2017-01-01,2019-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,12.9,E,FAO data
EGY,2018-01-01,2020-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,11.4,E,FAO data
EGY,2019-01-01,2021-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,11.4,E,FAO data
EGY,2020-01-01,2022-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,12.1,E,FAO data
EGY,2021-01-01,2023-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,13.4,E,FAO data
EGY,2022-01-01,2024-12-31,59,'818,Egypt,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,13.7,E,FAO data
EGY,2000-01-01,2002-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,34.8,E,
EGY,2001-01-01,2003-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,32.2,E,
EGY,2002-01-01,2004-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,28.7,E,
EGY,2003-01-01,2005-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,27.8,E,
EGY,2004-01-01,2006-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,30.3,E,
EGY,2005-01-01,2007-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,35.6,E,
EGY,2006-01-01,2008-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,36.6,E,
EGY,2007-01-01,2009-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,38,E,
EGY,2008-01-01,2010-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,41.3,E,
EGY,2009-01-01,2011-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,44.6,E,
EGY,2010-01-01,2012-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,45.1,E,
EGY,2011-01-01,2013-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,45.1,E,
EGY,2012-01-01,2014-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,44.7,E,
EGY,2013-01-01,2015-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,46.3,E,
EGY,2014-01-01,2016-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,45.9,E,
EGY,2015-01-01,2017-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,47,E,
EGY,2016-01-01,2018-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,51.1,E,
EGY,2017-01-01,2019-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,50.8,E,
EGY,2018-01-01,2020-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,49.7,E,
EGY,2019-01-01,2021-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,44,E,
EGY,2020-01-01,2022-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,43.4,E,
EGY,2021-01-01,2023-12-31,59,'818,Egypt,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20212023,2023,%,42.8,E,
EGY,2000-01-01,2002-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,3.4,E,
EGY,2001-01-01,2003-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,3.4,E,
EGY,2002-01-01,2004-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,3.5,E,
EGY,2003-01-01,2005-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,3.5,E,
EGY,2004-01-01,2006-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,3.5,E,
EGY,2005-01-01,2007-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,3.5,E,
EGY,2006-01-01,2008-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,3.6,E,
EGY,2007-01-01,2009-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,3.6,E,
EGY,2008-01-01,2010-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,3.6,E,
EGY,2009-01-01,2011-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,3.7,E,
EGY,2010-01-01,2012-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,3.7,E,
EGY,2011-01-01,2013-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,3.7,E,
EGY,2012-01-01,2014-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,3.7,E,
EGY,2013-01-01,2015-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,3.8,E,
EGY,2014-01-01,2016-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,3.8,E,
EGY,2015-01-01,2017-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,3.8,E,
EGY,2016-01-01,2018-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,3.8,E,
EGY,2017-01-01,2019-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,3.9,E,
EGY,2018-01-01,2020-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,3.9,E,
EGY,2019-01-01,2021-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,4,E,
EGY,2020-01-01,2022-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,4,E,
EGY,2021-01-01,2023-12-31,59,'818,Egypt,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20212023,2023,%,4,E,
EGY,2000-01-01,2002-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,41,E,
EGY,2001-01-01,2003-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,35,E,
EGY,2002-01-01,2004-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,29,E,
EGY,2003-01-01,2005-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,25,E,
EGY,2004-01-01,2006-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,23,E,
EGY,2005-01-01,2007-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,25,E,
EGY,2006-01-01,2008-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,28,E,
EGY,2007-01-01,2009-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,31,E,
EGY,2008-01-01,2010-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,35,E,
EGY,2009-01-01,2011-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,39,E,
EGY,2010-01-01,2012-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,43,E,
EGY,2011-01-01,2013-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,43,E,
EGY,2012-01-01,2014-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,45,E,
EGY,2013-01-01,2015-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,46,E,
EGY,2014-01-01,2016-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,46,E,
EGY,2015-01-01,2017-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,46,E,
EGY,2016-01-01,2018-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,44,E,
EGY,2017-01-01,2019-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,47,E,
EGY,2018-01-01,2020-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,48,E,
EGY,2019-01-01,2021-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,45,E,
EGY,2020-01-01,2022-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,39,E,
EGY,2021-01-01,2023-12-31,59,'818,Egypt,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20212023,2023,%,37,E,
EGY,2000-01-01,2000-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,0.05,X,
EGY,2002-01-01,2002-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-0.41,X,
EGY,2003-01-01,2003-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-0.64,X,
EGY,2004-01-01,2004-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-0.82,X,
EGY,2005-01-01,2005-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-0.63,X,
EGY,2006-01-01,2006-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-0.84,X,
EGY,2007-01-01,2007-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-0.55,X,
EGY,2008-01-01,2008-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-0.51,X,
EGY,2009-01-01,2009-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-0.61,X,
EGY,2010-01-01,2010-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-0.9,X,
EGY,2011-01-01,2011-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-1.44,X,
EGY,2012-01-01,2012-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-1.44,X,
EGY,2013-01-01,2013-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-1.64,X,
EGY,2014-01-01,2014-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-1.63,X,
EGY,2015-01-01,2015-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,-1.5,X,
EGY,2016-01-01,2016-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-1.44,X,
EGY,2017-01-01,2017-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-1.43,X,
EGY,2018-01-01,2018-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-1.19,X,
EGY,2019-01-01,2019-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-1.12,X,
EGY,2020-01-01,2020-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-1.18,X,
EGY,2021-01-01,2021-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-1.03,X,
EGY,2022-01-01,2022-12-31,59,'818,Egypt,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-0.98,X,
EGY,2001-01-01,2001-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,17,E,
EGY,2002-01-01,2002-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,18,E,
EGY,2003-01-01,2003-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,22,E,
EGY,2004-01-01,2004-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,24,E,
EGY,2005-01-01,2005-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,50,E,
EGY,2006-01-01,2006-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,51,E,
EGY,2007-01-01,2007-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,46,E,
EGY,2008-01-01,2008-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,47,E,
EGY,2009-01-01,2009-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,67,E,
EGY,2010-01-01,2010-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,48,E,
EGY,2011-01-01,2011-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,40,E,
EGY,2012-01-01,2012-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,24,E,
EGY,2013-01-01,2013-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,24,E,
EGY,2014-01-01,2014-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,41,E,
EGY,2015-01-01,2015-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,50,E,
EGY,2016-01-01,2016-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,39,E,
EGY,2017-01-01,2017-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,30,E,
EGY,2018-01-01,2018-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,12,E,
EGY,2019-01-01,2019-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,23,E,
EGY,2020-01-01,2020-12-31,59,'818,Egypt,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,28,E,
